material,thickness_mm,random_seed,sample_id,split
Orthoclase,5.0,303,18,test
Orthoclase,5.0,303,19,test
Orthoclase,5.0,303,20,test
Orthoclase,5.0,303,21,test
Orthoclase,5.0,303,22,test
Orthoclase,5.0,303,23,test
Orthoclase,5.0,303,24,test
Orthoclase,5.0,303,25,test
Orthoclase,5.0,303,26,test
Orthoclase,5.0,303,27,test
Orthoclase,5.0,303,28,test
Orthoclase,5.0,303,29,test
Orthoclase,5.0,303,30,test
Orthoclase,5.0,303,31,test
Orthoclase,5.0,303,32,test
Orthoclase,5.0,303,33,test
Orthoclase,5.0,303,34,test
Orthoclase,5.0,303,35,test
Orthoclase,5.0,303,36,test
Orthoclase,5.0,303,37,test
Orthoclase,5.0,303,38,test
Orthoclase,5.0,303,39,test
Orthoclase,5.0,303,40,test
Orthoclase,5.0,303,41,test
Orthoclase,5.0,303,42,test
Orthoclase,5.0,303,43,test
Orthoclase,5.0,303,44,test
Orthoclase,5.0,303,45,test
Orthoclase,5.0,303,46,test
Orthoclase,5.0,303,47,test
Orthoclase,5.0,303,48,test
Orthoclase,5.0,303,49,test
Orthoclase,5.0,303,50,test
Orthoclase,5.0,303,51,test
Orthoclase,5.0,303,52,test
Orthoclase,5.0,303,53,test
Orthoclase,5.0,303,54,test
Orthoclase,5.0,303,55,test
Orthoclase,5.0,303,56,test
Orthoclase,5.0,303,57,test
Orthoclase,5.0,303,58,test
Orthoclase,5.0,303,59,test
Orthoclase,5.0,303,60,test
Orthoclase,5.0,303,61,test
Orthoclase,5.0,303,62,test
Orthoclase,5.0,303,63,test
Orthoclase,5.0,303,64,test
Orthoclase,5.0,303,65,test
Orthoclase,5.0,303,66,test
Orthoclase,5.0,303,67,test
Orthoclase,5.0,303,68,test
Orthoclase,5.0,303,69,test
Orthoclase,5.0,303,70,test
Orthoclase,5.0,303,71,test
Orthoclase,5.0,303,72,test
Orthoclase,5.0,303,73,test
Orthoclase,5.0,303,74,test
Orthoclase,5.0,303,75,test
Orthoclase,5.0,303,76,test
Orthoclase,5.0,303,77,test
Orthoclase,5.0,303,78,test
Orthoclase,5.0,303,79,test
Orthoclase,5.0,303,80,test
Orthoclase,5.0,303,81,test
Orthoclase,5.0,303,82,test
Orthoclase,5.0,303,83,test
Orthoclase,5.0,303,84,test
Orthoclase,5.0,303,85,test
Orthoclase,5.0,303,86,test
Orthoclase,5.0,303,87,test
Orthoclase,5.0,303,88,test
Orthoclase,5.0,303,89,test
Orthoclase,5.0,303,90,test
Orthoclase,5.0,303,91,test
Orthoclase,5.0,303,92,test
Orthoclase,5.0,303,93,test
Orthoclase,5.0,303,94,test
Orthoclase,5.0,303,95,test
Orthoclase,5.0,303,96,test
Orthoclase,5.0,303,97,test
Orthoclase,5.0,303,98,test
Orthoclase,5.0,303,99,test
Pyrite,10.0,101,0,train
Pyrite,10.0,101,1,train
Pyrite,10.0,101,2,train
Pyrite,10.0,101,3,train
Pyrite,10.0,101,4,train
Pyrite,10.0,101,5,train
Pyrite,10.0,101,6,train
Pyrite,10.0,101,7,train
Pyrite,10.0,101,8,train
Pyrite,10.0,101,9,train
Pyrite,10.0,101,10,train
Pyrite,10.0,101,11,train
Pyrite,10.0,101,12,train
Pyrite,10.0,101,13,train
Pyrite,10.0,101,14,train
Pyrite,10.0,101,15,train
Pyrite,10.0,101,16,train
Pyrite,10.0,101,17,train
Pyrite,10.0,101,18,train
Pyrite,10.0,101,19,train
Pyrite,10.0,101,20,train
Pyrite,10.0,101,21,train
Pyrite,10.0,101,22,train
Pyrite,10.0,101,23,train
Pyrite,10.0,101,24,train
Pyrite,10.0,101,25,train
Pyrite,10.0,101,26,train
Pyrite,10.0,101,27,train
Pyrite,10.0,101,28,train
Pyrite,10.0,101,29,train
Pyrite,10.0,101,30,train
Pyrite,10.0,101,31,train
Pyrite,10.0,101,32,train
Pyrite,10.0,101,33,train
Pyrite,10.0,101,34,train
Pyrite,10.0,101,35,train
Pyrite,10.0,101,36,train
Pyrite,10.0,101,37,train
Pyrite,10.0,101,38,train
Pyrite,10.0,101,39,train
Pyrite,10.0,101,40,train
Pyrite,10.0,101,41,train
Pyrite,10.0,101,42,train
Pyrite,10.0,101,43,train
Pyrite,10.0,101,44,train
Pyrite,10.0,101,45,train
Pyrite,10.0,101,46,train
Pyrite,10.0,101,47,train
Pyrite,10.0,101,48,train
Pyrite,10.0,101,49,train
Pyrite,10.0,101,50,train
Pyrite,10.0,101,51,train
Pyrite,10.0,101,52,train
Pyrite,10.0,101,53,train
Pyrite,10.0,101,54,train
Pyrite,10.0,101,55,train
Pyrite,10.0,101,56,train
Pyrite,10.0,101,57,train
Pyrite,10.0,101,58,train
Pyrite,10.0,101,59,train
Pyrite,10.0,101,60,train
Pyrite,10.0,101,61,train
Pyrite,10.0,101,62,train
Pyrite,10.0,101,63,train
Pyrite,10.0,101,64,train
Pyrite,10.0,101,65,train
Pyrite,10.0,101,66,train
Pyrite,10.0,101,67,train
Pyrite,10.0,101,68,train
Pyrite,10.0,101,69,train
Pyrite,10.0,101,70,train
Pyrite,10.0,101,71,train
Pyrite,10.0,101,72,train
Pyrite,10.0,101,73,train
Pyrite,10.0,101,74,train
Pyrite,10.0,101,75,train
Pyrite,10.0,101,76,train
Pyrite,10.0,101,77,train
Pyrite,10.0,101,78,train
Pyrite,10.0,101,79,train
Pyrite,10.0,101,80,train
Pyrite,10.0,101,81,train
Pyrite,10.0,101,82,train
Pyrite,10.0,101,83,train
Pyrite,10.0,101,84,train
Pyrite,10.0,101,85,train
Pyrite,10.0,101,86,train
Pyrite,10.0,101,87,train
Pyrite,10.0,101,88,train
Pyrite,10.0,101,89,train
Pyrite,10.0,101,90,train
Pyrite,10.0,101,91,train
Pyrite,10.0,101,92,train
Pyrite,10.0,101,93,train
Pyrite,10.0,101,94,train
Pyrite,10.0,101,95,train
Pyrite,10.0,101,96,train
Pyrite,10.0,101,97,train
Pyrite,10.0,101,98,train
Pyrite,10.0,101,99,train
Pyrite,10.0,202,0,validation
Pyrite,10.0,202,1,validation
Pyrite,10.0,202,2,validation
Pyrite,10.0,202,3,validation
Pyrite,10.0,202,4,validation
Pyrite,10.0,202,5,validation
Pyrite,10.0,202,6,validation
Pyrite,10.0,202,7,validation
Pyrite,10.0,202,8,validation
Pyrite,10.0,202,9,validation
Pyrite,10.0,202,10,validation
Pyrite,10.0,202,11,validation
Pyrite,10.0,202,12,validation
Pyrite,10.0,202,13,validation
Pyrite,10.0,202,14,validation
Pyrite,10.0,202,15,validation
Pyrite,10.0,202,16,validation
Pyrite,10.0,202,17,validation
Pyrite,10.0,202,18,validation
Pyrite,10.0,202,19,validation
Pyrite,10.0,202,20,validation
Pyrite,10.0,202,21,validation
Pyrite,10.0,202,22,validation
Pyrite,10.0,202,23,validation
Pyrite,10.0,202,24,validation
Pyrite,10.0,202,25,validation
Pyrite,10.0,202,26,validation
Pyrite,10.0,202,27,validation
Pyrite,10.0,202,28,validation
Pyrite,10.0,202,29,validation
Pyrite,10.0,202,30,validation
Pyrite,10.0,202,31,validation
Pyrite,10.0,202,32,validation
Pyrite,10.0,202,33,validation
Pyrite,10.0,202,34,validation
Pyrite,10.0,202,35,validation
Pyrite,10.0,202,36,validation
Pyrite,10.0,202,37,validation
Pyrite,10.0,202,38,validation
Pyrite,10.0,202,39,validation
Pyrite,10.0,202,40,validation
Pyrite,10.0,202,41,validation
Pyrite,10.0,202,42,validation
Pyrite,10.0,202,43,validation
Pyrite,10.0,202,44,validation
Pyrite,10.0,202,45,validation
Pyrite,10.0,202,46,validation
Pyrite,10.0,202,47,validation
Pyrite,10.0,202,48,validation
Pyrite,10.0,202,49,validation
Pyrite,10.0,202,50,validation
Pyrite,10.0,202,51,validation
Pyrite,10.0,202,52,validation
Pyrite,10.0,202,53,validation
Pyrite,10.0,202,54,validation
Pyrite,10.0,202,55,validation
Pyrite,10.0,202,56,validation
Pyrite,10.0,202,57,validation
Pyrite,10.0,202,58,validation
Pyrite,10.0,202,59,validation
Pyrite,10.0,202,60,validation
Pyrite,10.0,202,61,validation
Pyrite,10.0,202,62,validation
Pyrite,10.0,202,63,validation
Pyrite,10.0,202,64,validation
Pyrite,10.0,202,65,validation
Pyrite,10.0,202,66,validation
Pyrite,10.0,202,67,validation
Pyrite,10.0,202,68,validation
Pyrite,10.0,202,69,validation
Pyrite,10.0,202,70,validation
Pyrite,10.0,202,71,validation
Pyrite,10.0,202,72,validation
Pyrite,10.0,202,73,validation
Pyrite,10.0,202,74,validation
Pyrite,10.0,202,75,validation
Pyrite,10.0,202,76,validation
Pyrite,10.0,202,77,validation
Pyrite,10.0,202,78,validation
Pyrite,10.0,202,79,validation
Pyrite,10.0,202,80,validation
Pyrite,10.0,202,81,validation
Pyrite,10.0,202,82,validation
Pyrite,10.0,202,83,validation
Pyrite,10.0,202,84,validation
Pyrite,10.0,202,85,validation
Pyrite,10.0,202,86,validation
Pyrite,10.0,202,87,validation
Pyrite,10.0,202,88,validation
Pyrite,10.0,202,89,validation
Pyrite,10.0,202,90,validation
Pyrite,10.0,202,91,validation
Pyrite,10.0,202,92,validation
Pyrite,10.0,202,93,validation
Pyrite,10.0,202,94,validation
Pyrite,10.0,202,95,validation
Pyrite,10.0,202,96,validation
Pyrite,10.0,202,97,validation
Pyrite,10.0,202,98,validation
Pyrite,10.0,202,99,validation
Pyrite,10.0,303,0,test
Pyrite,10.0,303,1,test
Pyrite,10.0,303,2,test
Pyrite,10.0,303,3,test
Pyrite,10.0,303,4,test
Pyrite,10.0,303,5,test
Pyrite,10.0,303,6,test
Pyrite,10.0,303,7,test
Pyrite,10.0,303,8,test
Pyrite,10.0,303,9,test
Pyrite,10.0,303,10,test
Pyrite,10.0,303,11,test
Pyrite,10.0,303,12,test
Pyrite,10.0,303,13,test
Pyrite,10.0,303,14,test
Pyrite,10.0,303,15,test
Pyrite,10.0,303,16,test
Pyrite,10.0,303,17,test
Pyrite,10.0,303,18,test
Pyrite,10.0,303,19,test
Pyrite,10.0,303,20,test
Pyrite,10.0,303,21,test
Pyrite,10.0,303,22,test
Pyrite,10.0,303,23,test
Pyrite,10.0,303,24,test
Pyrite,10.0,303,25,test
Pyrite,10.0,303,26,test
Pyrite,10.0,303,27,test
Pyrite,10.0,303,28,test
Pyrite,10.0,303,29,test
Pyrite,10.0,303,30,test
Pyrite,10.0,303,31,test
Pyrite,10.0,303,32,test
Pyrite,10.0,303,33,test
Pyrite,10.0,303,34,test
Pyrite,10.0,303,35,test
Pyrite,10.0,303,36,test
Pyrite,10.0,303,37,test
Pyrite,10.0,303,38,test
Pyrite,10.0,303,39,test
Pyrite,10.0,303,40,test
Pyrite,10.0,303,41,test
Pyrite,10.0,303,42,test
Pyrite,10.0,303,43,test
Pyrite,10.0,303,44,test
Pyrite,10.0,303,45,test
Pyrite,10.0,303,46,test
Pyrite,10.0,303,47,test
Pyrite,10.0,303,48,test
Pyrite,10.0,303,49,test
Pyrite,10.0,303,50,test
Pyrite,10.0,303,51,test
Pyrite,10.0,303,52,test
Pyrite,10.0,303,53,test
Pyrite,10.0,303,54,test
Pyrite,10.0,303,55,test
Pyrite,10.0,303,56,test
Pyrite,10.0,303,57,test
Pyrite,10.0,303,58,test
Pyrite,10.0,303,59,test
Pyrite,10.0,303,60,test
Pyrite,10.0,303,61,test
Pyrite,10.0,303,62,test
Pyrite,10.0,303,63,test
Pyrite,10.0,303,64,test
Pyrite,10.0,303,65,test
Pyrite,10.0,303,66,test
Pyrite,10.0,303,67,test
Pyrite,10.0,303,68,test
Pyrite,10.0,303,69,test
Pyrite,10.0,303,70,test
Pyrite,10.0,303,71,test
Pyrite,10.0,303,72,test
Pyrite,10.0,303,73,test
Pyrite,10.0,303,74,test
Pyrite,10.0,303,75,test
Pyrite,10.0,303,76,test
Pyrite,10.0,303,77,test
Pyrite,10.0,303,78,test
Pyrite,10.0,303,79,test
Pyrite,10.0,303,80,test
Pyrite,10.0,303,81,test
Pyrite,10.0,303,82,test
Pyrite,10.0,303,83,test
Pyrite,10.0,303,84,test
Pyrite,10.0,303,85,test
Pyrite,10.0,303,86,test
Pyrite,10.0,303,87,test
Pyrite,10.0,303,88,test
Pyrite,10.0,303,89,test
Pyrite,10.0,303,90,test
Pyrite,10.0,303,91,test
Pyrite,10.0,303,92,test
Pyrite,10.0,303,93,test
Pyrite,10.0,303,94,test
Pyrite,10.0,303,95,test
Pyrite,10.0,303,96,test
Pyrite,10.0,303,97,test
Pyrite,10.0,303,98,test
Pyrite,10.0,303,99,test
Pyrite,20.0,101,0,train
Pyrite,20.0,101,1,train
Pyrite,20.0,101,2,train
Pyrite,20.0,101,3,train
Pyrite,20.0,101,4,train
Pyrite,20.0,101,5,train
Pyrite,20.0,101,6,train
Pyrite,20.0,101,7,train
Pyrite,20.0,101,8,train
Pyrite,20.0,101,9,train
Pyrite,20.0,101,10,train
Pyrite,20.0,101,11,train
Pyrite,20.0,101,12,train
Pyrite,20.0,101,13,train
Pyrite,20.0,101,14,train
Pyrite,20.0,101,15,train
Pyrite,20.0,101,16,train
Pyrite,20.0,101,17,train
Pyrite,20.0,101,18,train
Pyrite,20.0,101,19,train
Pyrite,20.0,101,20,train
Pyrite,20.0,101,21,train
Pyrite,20.0,101,22,train
Pyrite,20.0,101,23,train
Pyrite,20.0,101,24,train
Pyrite,20.0,101,25,train
Pyrite,20.0,101,26,train
Pyrite,20.0,101,27,train
Pyrite,20.0,101,28,train
Pyrite,20.0,101,29,train
Pyrite,20.0,101,30,train
Pyrite,20.0,101,31,train
Pyrite,20.0,101,32,train
Pyrite,20.0,101,33,train
Pyrite,20.0,101,34,train
Pyrite,20.0,101,35,train
Pyrite,20.0,101,36,train
Pyrite,20.0,101,37,train
Pyrite,20.0,101,38,train
Pyrite,20.0,101,39,train
Pyrite,20.0,101,40,train
Pyrite,20.0,101,41,train
Pyrite,20.0,101,42,train
Pyrite,20.0,101,43,train
Pyrite,20.0,101,44,train
Pyrite,20.0,101,45,train
Pyrite,20.0,101,46,train
Pyrite,20.0,101,47,train
Pyrite,20.0,101,48,train
Pyrite,20.0,101,49,train
Pyrite,20.0,101,50,train
Pyrite,20.0,101,51,train
Pyrite,20.0,101,52,train
Pyrite,20.0,101,53,train
Pyrite,20.0,101,54,train
Pyrite,20.0,101,55,train
Pyrite,20.0,101,56,train
Pyrite,20.0,101,57,train
Pyrite,20.0,101,58,train
Pyrite,20.0,101,59,train
Pyrite,20.0,101,60,train
Pyrite,20.0,101,61,train
Pyrite,20.0,101,62,train
Pyrite,20.0,101,63,train
Pyrite,20.0,101,64,train
Pyrite,20.0,101,65,train
Pyrite,20.0,101,66,train
Pyrite,20.0,101,67,train
Pyrite,20.0,101,68,train
Pyrite,20.0,101,69,train
Pyrite,20.0,101,70,train
Pyrite,20.0,101,71,train
Pyrite,20.0,101,72,train
Pyrite,20.0,101,73,train
Pyrite,20.0,101,74,train
Pyrite,20.0,101,75,train
Pyrite,20.0,101,76,train
Pyrite,20.0,101,77,train
Pyrite,20.0,101,78,train
Pyrite,20.0,101,79,train
Pyrite,20.0,101,80,train
Pyrite,20.0,101,81,train
Pyrite,20.0,101,82,train
Pyrite,20.0,101,83,train
Pyrite,20.0,101,84,train
Pyrite,20.0,101,85,train
Pyrite,20.0,101,86,train
Pyrite,20.0,101,87,train
Pyrite,20.0,101,88,train
Pyrite,20.0,101,89,train
Pyrite,20.0,101,90,train
Pyrite,20.0,101,91,train
Pyrite,20.0,101,92,train
Pyrite,20.0,101,93,train
Pyrite,20.0,101,94,train
Pyrite,20.0,101,95,train
Pyrite,20.0,101,96,train
Pyrite,20.0,101,97,train
Pyrite,20.0,101,98,train
Pyrite,20.0,101,99,train
Pyrite,20.0,202,0,validation
Pyrite,20.0,202,1,validation
Pyrite,20.0,202,2,validation
Pyrite,20.0,202,3,validation
Pyrite,20.0,202,4,validation
Pyrite,20.0,202,5,validation
Pyrite,20.0,202,6,validation
Pyrite,20.0,202,7,validation
Pyrite,20.0,202,8,validation
Pyrite,20.0,202,9,validation
Pyrite,20.0,202,10,validation
Pyrite,20.0,202,11,validation
Pyrite,20.0,202,12,validation
Pyrite,20.0,202,13,validation
Pyrite,20.0,202,14,validation
Pyrite,20.0,202,15,validation
Pyrite,20.0,202,16,validation
Pyrite,20.0,202,17,validation
Pyrite,20.0,202,18,validation
Pyrite,20.0,202,19,validation
Pyrite,20.0,202,20,validation
Pyrite,20.0,202,21,validation
Pyrite,20.0,202,22,validation
Pyrite,20.0,202,23,validation
Pyrite,20.0,202,24,validation
Pyrite,20.0,202,25,validation
Pyrite,20.0,202,26,validation
Pyrite,20.0,202,27,validation
Pyrite,20.0,202,28,validation
Pyrite,20.0,202,29,validation
Pyrite,20.0,202,30,validation
Pyrite,20.0,202,31,validation
Pyrite,20.0,202,32,validation
Pyrite,20.0,202,33,validation
Pyrite,20.0,202,34,validation
Pyrite,20.0,202,35,validation
Pyrite,20.0,202,36,validation
Pyrite,20.0,202,37,validation
Pyrite,20.0,202,38,validation
Pyrite,20.0,202,39,validation
Pyrite,20.0,202,40,validation
Pyrite,20.0,202,41,validation
Pyrite,20.0,202,42,validation
Pyrite,20.0,202,43,validation
Pyrite,20.0,202,44,validation
Pyrite,20.0,202,45,validation
Pyrite,20.0,202,46,validation
Pyrite,20.0,202,47,validation
Pyrite,20.0,202,48,validation
Pyrite,20.0,202,49,validation
Pyrite,20.0,202,50,validation
Pyrite,20.0,202,51,validation
Pyrite,20.0,202,52,validation
Pyrite,20.0,202,53,validation
Pyrite,20.0,202,54,validation
Pyrite,20.0,202,55,validation
Pyrite,20.0,202,56,validation
Pyrite,20.0,202,57,validation
Pyrite,20.0,202,58,validation
Pyrite,20.0,202,59,validation
Pyrite,20.0,202,60,validation
Pyrite,20.0,202,61,validation
Pyrite,20.0,202,62,validation
Pyrite,20.0,202,63,validation
Pyrite,20.0,202,64,validation
Pyrite,20.0,202,65,validation
Pyrite,20.0,202,66,validation
Pyrite,20.0,202,67,validation
Pyrite,20.0,202,68,validation
Pyrite,20.0,202,69,validation
Pyrite,20.0,202,70,validation
Pyrite,20.0,202,71,validation
Pyrite,20.0,202,72,validation
Pyrite,20.0,202,73,validation
Pyrite,20.0,202,74,validation
Pyrite,20.0,202,75,validation
Pyrite,20.0,202,76,validation
Pyrite,20.0,202,77,validation
Pyrite,20.0,202,78,validation
Pyrite,20.0,202,79,validation
Pyrite,20.0,202,80,validation
Pyrite,20.0,202,81,validation
Pyrite,20.0,202,82,validation
Pyrite,20.0,202,83,validation
Pyrite,20.0,202,84,validation
Pyrite,20.0,202,85,validation
Pyrite,20.0,202,86,validation
Pyrite,20.0,202,87,validation
Pyrite,20.0,202,88,validation
Pyrite,20.0,202,89,validation
Pyrite,20.0,202,90,validation
Pyrite,20.0,202,91,validation
Pyrite,20.0,202,92,validation
Pyrite,20.0,202,93,validation
Pyrite,20.0,202,94,validation
Pyrite,20.0,202,95,validation
Pyrite,20.0,202,96,validation
Pyrite,20.0,202,97,validation
Pyrite,20.0,202,98,validation
Pyrite,20.0,202,99,validation
Pyrite,20.0,303,0,test
Pyrite,20.0,303,1,test
Pyrite,20.0,303,2,test
Pyrite,20.0,303,3,test
Pyrite,20.0,303,4,test
Pyrite,20.0,303,5,test
Pyrite,20.0,303,6,test
Pyrite,20.0,303,7,test
Pyrite,20.0,303,8,test
Pyrite,20.0,303,9,test
Pyrite,20.0,303,10,test
Pyrite,20.0,303,11,test
Pyrite,20.0,303,12,test
Pyrite,20.0,303,13,test
Pyrite,20.0,303,14,test
Pyrite,20.0,303,15,test
Pyrite,20.0,303,16,test
Pyrite,20.0,303,17,test
Pyrite,20.0,303,18,test
Pyrite,20.0,303,19,test
Pyrite,20.0,303,20,test
Pyrite,20.0,303,21,test
Pyrite,20.0,303,22,test
Pyrite,20.0,303,23,test
Pyrite,20.0,303,24,test
Pyrite,20.0,303,25,test
Pyrite,20.0,303,26,test
Pyrite,20.0,303,27,test
Pyrite,20.0,303,28,test
Pyrite,20.0,303,29,test
Pyrite,20.0,303,30,test
Pyrite,20.0,303,31,test
Pyrite,20.0,303,32,test
Pyrite,20.0,303,33,test
Pyrite,20.0,303,34,test
Pyrite,20.0,303,35,test
Pyrite,20.0,303,36,test
Pyrite,20.0,303,37,test
Pyrite,20.0,303,38,test
Pyrite,20.0,303,39,test
Pyrite,20.0,303,40,test
Pyrite,20.0,303,41,test
Pyrite,20.0,303,42,test
Pyrite,20.0,303,43,test
Pyrite,20.0,303,44,test
Pyrite,20.0,303,45,test
Pyrite,20.0,303,46,test
Pyrite,20.0,303,47,test
Pyrite,20.0,303,48,test
Pyrite,20.0,303,49,test
Pyrite,20.0,303,50,test
Pyrite,20.0,303,51,test
Pyrite,20.0,303,52,test
Pyrite,20.0,303,53,test
Pyrite,20.0,303,54,test
Pyrite,20.0,303,55,test
Pyrite,20.0,303,56,test
Pyrite,20.0,303,57,test
Pyrite,20.0,303,58,test
Pyrite,20.0,303,59,test
Pyrite,20.0,303,60,test
Pyrite,20.0,303,61,test
Pyrite,20.0,303,62,test
Pyrite,20.0,303,63,test
Pyrite,20.0,303,64,test
Pyrite,20.0,303,65,test
Pyrite,20.0,303,66,test
Pyrite,20.0,303,67,test
Pyrite,20.0,303,68,test
Pyrite,20.0,303,69,test
Pyrite,20.0,303,70,test
Pyrite,20.0,303,71,test
Pyrite,20.0,303,72,test
Pyrite,20.0,303,73,test
Pyrite,20.0,303,74,test
Pyrite,20.0,303,75,test
Pyrite,20.0,303,76,test
Pyrite,20.0,303,77,test
Pyrite,20.0,303,78,test
Pyrite,20.0,303,79,test
Pyrite,20.0,303,80,test
Pyrite,20.0,303,81,test
Pyrite,20.0,303,82,test
Pyrite,20.0,303,83,test
Pyrite,20.0,303,84,test
Pyrite,20.0,303,85,test
Pyrite,20.0,303,86,test
Pyrite,20.0,303,87,test
Pyrite,20.0,303,88,test
Pyrite,20.0,303,89,test
Pyrite,20.0,303,90,test
Pyrite,20.0,303,91,test
Pyrite,20.0,303,92,test
Pyrite,20.0,303,93,test
Pyrite,20.0,303,94,test
Pyrite,20.0,303,95,test
Pyrite,20.0,303,96,test
Pyrite,20.0,303,97,test
Pyrite,20.0,303,98,test
Pyrite,20.0,303,99,test
Pyrite,5.0,101,0,train
Pyrite,5.0,101,1,train
Pyrite,5.0,101,2,train
Pyrite,5.0,101,3,train
Pyrite,5.0,101,4,train
Pyrite,5.0,101,5,train
Pyrite,5.0,101,6,train
Pyrite,5.0,101,7,train
Pyrite,5.0,101,8,train
Pyrite,5.0,101,9,train
Pyrite,5.0,101,10,train
Pyrite,5.0,101,11,train
Pyrite,5.0,101,12,train
Pyrite,5.0,101,13,train
Pyrite,5.0,101,14,train
Pyrite,5.0,101,15,train
Pyrite,5.0,101,16,train
Pyrite,5.0,101,17,train
Pyrite,5.0,101,18,train
Pyrite,5.0,101,19,train
Pyrite,5.0,101,20,train
Pyrite,5.0,101,21,train
Pyrite,5.0,101,22,train
Pyrite,5.0,101,23,train
Pyrite,5.0,101,24,train
Pyrite,5.0,101,25,train
Pyrite,5.0,101,26,train
Pyrite,5.0,101,27,train
Pyrite,5.0,101,28,train
Pyrite,5.0,101,29,train
Pyrite,5.0,101,30,train
Pyrite,5.0,101,31,train
Pyrite,5.0,101,32,train
Pyrite,5.0,101,33,train
Pyrite,5.0,101,34,train
Pyrite,5.0,101,35,train
Pyrite,5.0,101,36,train
Pyrite,5.0,101,37,train
Pyrite,5.0,101,38,train
Pyrite,5.0,101,39,train
Pyrite,5.0,101,40,train
Pyrite,5.0,101,41,train
Pyrite,5.0,101,42,train
Pyrite,5.0,101,43,train
Pyrite,5.0,101,44,train
Pyrite,5.0,101,45,train
Pyrite,5.0,101,46,train
Pyrite,5.0,101,47,train
Pyrite,5.0,101,48,train
Pyrite,5.0,101,49,train
Pyrite,5.0,101,50,train
Pyrite,5.0,101,51,train
Pyrite,5.0,101,52,train
Pyrite,5.0,101,53,train
Pyrite,5.0,101,54,train
Pyrite,5.0,101,55,train
Pyrite,5.0,101,56,train
Pyrite,5.0,101,57,train
Pyrite,5.0,101,58,train
Pyrite,5.0,101,59,train
Pyrite,5.0,101,60,train
Pyrite,5.0,101,61,train
Pyrite,5.0,101,62,train
Pyrite,5.0,101,63,train
Pyrite,5.0,101,64,train
Pyrite,5.0,101,65,train
Pyrite,5.0,101,66,train
Pyrite,5.0,101,67,train
Pyrite,5.0,101,68,train
Pyrite,5.0,101,69,train
Pyrite,5.0,101,70,train
Pyrite,5.0,101,71,train
Pyrite,5.0,101,72,train
Pyrite,5.0,101,73,train
Pyrite,5.0,101,74,train
Pyrite,5.0,101,75,train
Pyrite,5.0,101,76,train
Pyrite,5.0,101,77,train
Pyrite,5.0,101,78,train
Pyrite,5.0,101,79,train
Pyrite,5.0,101,80,train
Pyrite,5.0,101,81,train
Pyrite,5.0,101,82,train
Pyrite,5.0,101,83,train
Pyrite,5.0,101,84,train
Pyrite,5.0,101,85,train
Pyrite,5.0,101,86,train
Pyrite,5.0,101,87,train
Pyrite,5.0,101,88,train
Pyrite,5.0,101,89,train
Pyrite,5.0,101,90,train
Pyrite,5.0,101,91,train
Pyrite,5.0,101,92,train
Pyrite,5.0,101,93,train
Pyrite,5.0,101,94,train
Pyrite,5.0,101,95,train
Pyrite,5.0,101,96,train
Pyrite,5.0,101,97,train
Pyrite,5.0,101,98,train
Pyrite,5.0,101,99,train
Pyrite,5.0,202,0,validation
Pyrite,5.0,202,1,validation
Pyrite,5.0,202,2,validation
Pyrite,5.0,202,3,validation
Pyrite,5.0,202,4,validation
Pyrite,5.0,202,5,validation
Pyrite,5.0,202,6,validation
Pyrite,5.0,202,7,validation
Pyrite,5.0,202,8,validation
Pyrite,5.0,202,9,validation
Pyrite,5.0,202,10,validation
Pyrite,5.0,202,11,validation
Pyrite,5.0,202,12,validation
Pyrite,5.0,202,13,validation
Pyrite,5.0,202,14,validation
Pyrite,5.0,202,15,validation
Pyrite,5.0,202,16,validation
Pyrite,5.0,202,17,validation
Pyrite,5.0,202,18,validation
Pyrite,5.0,202,19,validation
Pyrite,5.0,202,20,validation
Pyrite,5.0,202,21,validation
Pyrite,5.0,202,22,validation
Pyrite,5.0,202,23,validation
Pyrite,5.0,202,24,validation
Pyrite,5.0,202,25,validation
Pyrite,5.0,202,26,validation
Pyrite,5.0,202,27,validation
Pyrite,5.0,202,28,validation
Pyrite,5.0,202,29,validation
Pyrite,5.0,202,30,validation
Pyrite,5.0,202,31,validation
Pyrite,5.0,202,32,validation
Pyrite,5.0,202,33,validation
Pyrite,5.0,202,34,validation
Pyrite,5.0,202,35,validation
Pyrite,5.0,202,36,validation
Pyrite,5.0,202,37,validation
Pyrite,5.0,202,38,validation
Pyrite,5.0,202,39,validation
Pyrite,5.0,202,40,validation
Pyrite,5.0,202,41,validation
Pyrite,5.0,202,42,validation
Pyrite,5.0,202,43,validation
Pyrite,5.0,202,44,validation
Pyrite,5.0,202,45,validation
Pyrite,5.0,202,46,validation
Pyrite,5.0,202,47,validation
Pyrite,5.0,202,48,validation
Pyrite,5.0,202,49,validation
Pyrite,5.0,202,50,validation
Pyrite,5.0,202,51,validation
Pyrite,5.0,202,52,validation
Pyrite,5.0,202,53,validation
Pyrite,5.0,202,54,validation
Pyrite,5.0,202,55,validation
Pyrite,5.0,202,56,validation
Pyrite,5.0,202,57,validation
Pyrite,5.0,202,58,validation
Pyrite,5.0,202,59,validation
Pyrite,5.0,202,60,validation
Pyrite,5.0,202,61,validation
Pyrite,5.0,202,62,validation
Pyrite,5.0,202,63,validation
Pyrite,5.0,202,64,validation
Pyrite,5.0,202,65,validation
Pyrite,5.0,202,66,validation
Pyrite,5.0,202,67,validation
Pyrite,5.0,202,68,validation
